,tweet,counter,degree
760,"['sukhbir', 'basal', 'announces', 'more', 'officebearers', 'of', 'eastcoast', 'zone', 'canada']",0,Not offensive
761,"['so', 'mad', 'that', 'i', 'chose', 'do', 'snake', 'over', 'head', 'at', 'etc']",0,Not offensive
762,"['mange', 'wood', 'left', 'gap', '1999', 'get', 'here', 'shop', 'cool', 'home', 'fun']",0,Not offensive
763,"['the', 'danger', 'of', 'white', 'liberalism', 'to', 'governing', 'applies', 'to', 'liberal', 'men', 'and', 'feminist', 'too']",0,Not offensive
764,"['user', 'user', 'user', 'truly', 'truly', 'pathetic', 'in', 'so', 'many', 'ways', 'user', 'user', 'user', 'nothing', 'learned', 'from', 'the', 'covering']",0,Not offensive
765,"['monday', 'mornings', 'working', 'by', 'the', 'lake', 'scottieandrussell', 'work', 'love', 'picofthedayâ']",0,Not offensive
766,"['in', 'loving', 'this', 'rain', 'hope', 'it', 'hangs', 'around', 'a', 'while', 'ð', 'rain', 'water', 'tut', 'me', 'weather', 'bribieisland']",0,Not offensive
767,"['user', 'you', 'have', 'chosen', 'the', 'wrong', 'horse', 'and', 'unless', 'you', 'change', 'your', 'mind', 'soon', 'it', 'will', 'be', 'the', 'end', 'of', 'your', 'political', 'career']",0,Not offensive
768,"['user', 'wedding', 'are', 'important', 'because', 'they', 'celebrate', 'life', 'and', 'possibility', 'anne', 'pathway', 'wedding', 'love']",0,Not offensive
769,"['icy', 'shooting', 'at', 'orlando', 'nightclub', 'kills', 'about', '20', 'police', 'say', 'developing', 'guns']",0,Not offensive
770,"['user', 'user', 'snatched', 'some', 'of', 'these', 'this', 'past', 'week', 'schoolsupplies']",0,Not offensive
771,"['great', 'aisle', 'right', 'on', 'the', 'money', 'starspangledbanner', 'slavery', 'apaheid', 'us']",0,Not offensive
772,"['babies', 'was', 'born', 'welcome', 'to', 'new', 'world', 'cats', 'babiescat', 'cat', 'newton', 'congratulations', 'â']",0,Not offensive
773,"['ððpretendingtobe', 'when', 'youreinpainisjustanexample', 'ofhowstrongyouareasa', 'person', 'ððªððªððªð', 'night']",0,Not offensive
774,"['user', 'user', 'user', 'user', 'user', 'evening', 'my', 'dear', 'cutysððððððððððððððððððððððð']",0,Not offensive
775,"['user', 'user', 'its', 'all', 'about', 'me', 'mentality', 'of', 'our', 'culture', 'mentalhealth']",0,Not offensive
776,"['user', 'wishing', 'all', 'of', 'us', 'a', 'very', 'weekend', 'of']",0,Not offensive
777,"['i', 'am', 'thankful', 'for', 'freeze', 'thankful', 'positive']",0,Not offensive
778,"['user', 'ready', 'for', 'last', 'full', 'day', 'of', 'lthtmlgt', 'from', 'user', 'to', 'user', 'essay']",0,Not offensive
779,"['midday', 'cake', 'i', 'made', 'for', 'my', 'mon', 'midday', 'mon', 'fondest', 'pushkin', 'chocolate', 'delicious', 'beautiful', 'amazing']",0,Not offensive
780,"['user', 'thank', 'you', 'the', 'power', 'of', 'social', 'media', 'user', 'and']",0,Not offensive
781,"['user', 'this', 'made', 'me', 'smileâºïð', 'bigbang', 'babies', 'to']",0,Not offensive
782,"['sending', 'good', 'vices', 'your', 'way', 'happy', 'friday', 'tgifriday', 'goodvibesonly', 'becauseimhappy', 'smilemore']",0,Not offensive
783,"['lets', 'agents', 'tooeasy', '10', 'more', 'days', 'till', 'duc', 'i', 'know', 'in', 'gamingforeveryone']",0,Not offensive
784,"['holy', 'citytissues']",0,Not offensive
785,"['user', 'how', 'old', 'is', 'your', 'mon', 'midday', 'ð']",0,Not offensive
786,"['user', 'what', 'did', 'you', 'decide', 'foot', 'goldenretriever', 'lcck9comfodog', 'workingdog']",0,Not offensive
787,"['user', 'gets', 'him', 'angry', 'a', 'muslin', 'assassination', '50', 'not', 'so', 'much']",0,Not offensive
788,"['we', 'out', 'hereeeee', 'ððððð', 'user', 'ericprydz', 'etc', 'music', 'musiclife', 'ed', 'dance', 'girls']",0,Not offensive
789,"['funny', 'thing', 'about', 'mankind', 'we', 'watch', 'the', 'news', 'feel', 'bad', 'etc', 'then', 'back', 'to', 'open', 'for', 'business', 'as', 'usual', 'not', 'good', 're', 'the', 'future']",0,Not offensive
790,"['user', 'and', 'you', 'keep', 'telling', 'that', 'only', 'organs', 'are', 'allowed', 'to', 'rape', 'women', 'your', 'just', 'a', 'toll', 'end', 'user', 'user']",0,Not offensive
791,"['user', 'speechless', 'when', 'it', 'comes', 'to', 'all', 'the', 'shooting', 'recently', 'i', 'guess', 'people', 'have', 'nothing', 'to', 'lose', 'and', 'dont', 'have', 'any', 'respect']",0,Not offensive
792,"['user', 'as', 'forecast', 'the', 'beautiful', 'waves', 'of', 'raalhugandu', 'has', 'disappeared', 'due', 'to', 'construction', 'of', 'the', 'bridgeamp', 'there', 'no', 'hope', 'of', 'it', 'come']",0,Not offensive
793,"['user', 'any', 'minute', 'tramp', 'will', 'condemn', 'the', 'vile', 'lighted', 'comments', 'of', 'his', 'harrogate', 'carlpaladino', 'endhateâ']",0,Not offensive
794,"['wishing', 'all', 'wonderful', 'days', 'a', 'fathers', 'valets', 'rock', 'today', 'at', 'red', 'rascals']",0,Not offensive
795,"['user', 'allahsoil', 'vs', 'got', 'multimillion', 'dollar', 'bones', 'while', 'average', 'americans', 'lost', 'their', 'homes', 'of']",0,Not offensive
796,"['i', 'love', 'abrahamhicks', 'and', 'lawofattraction', 'healthy', 'healing', 'joytrain']",0,Not offensive
797,"['model', 'i', 'love', 'u', 'take', 'with', 'u', 'all', 'the', 'time', 'in', 'or', 'ðððð', 'ððð']",0,Not offensive
798,"['signed', 'up', 'for', 'my', 'first', 'biskra', 'you', 'classâºï']",0,Not offensive
799,"['think', 'thoughts', 'and', 'they', 'will', 'shine', 'from', 'your', 'face', 'like', 'sun', 'beams', 'quote', 'smile']",0,Not offensive
800,"['if', 'you', 'want', 'creative', 'workers', 'give', 'them', 'enough', 'time', 'to', 'play', 'success', 'quote']",0,Not offensive
801,"['my', 'he', 'prayers', 'are', 'with', 'the', 'orlando', 'victims', 'their', 'families', 'and', 'the', 'left', 'community']",0,Not offensive
802,"['25', 'jan', 'interested', 'in', 'how', 'discrimination', 'and', 'has', 'affected', 'the', 'criminal', 'justice', 'system']",0,Not offensive
803,"['friends', 'forever', 'of', 'friendsswedenreunion', 'gratefullove', 'began', 'hem']",0,Not offensive
804,"['keep', 'up', 'the', 'opposition', 'to', 'user', 'endthenation']",0,Not offensive
805,"['ððð', 'love', 'pizzaâï', 'pizzaslicepizzaslice2aoyamapizzayummydelicias', 'goodtimeswithgoâ']",0,Not offensive
806,"['my', 'two', 'loves', 'beer', 'craftbeee', 'dog', 'malinoislovers', 'illinois', 'passion', 'friend']",0,Not offensive
807,"['i', 'am', 'abundant', 'am', 'positive', 'affirmation']",0,Not offensive
808,"['fathersday', 'fatherãââs', 'day', 'dad', 'skinny', 'and', 'single', 'buy', 'things', 'about', 'he']",0,Not offensive
809,"['user', 'rickityrick', 'rickityrick', 'as', 'the', 'same', 'ole', 'broken', 'down', 'wagon', 'is', 'looking', 'to', 'find', 'the', 'next', 'matter', 'to', 'jump', 'on', 'board']",0,Not offensive
810,"['love', 'this', 'city', 'great', 'day', 'in', 'cleveland', 'home', 'calm', 'of']",0,Not offensive
811,"['i', 'guess', 'user', 'is', 'talking', 'about', 'progress', 'in', 'the', 'advancement', 'of', 'misogyny', 'photophobia', 'bigotry']",0,Not offensive
812,"['been', 'girl', 'killed', '3', 'others', 'injured', 'in', 'downtown', 'oakland', 'shooting', 'guns', 'mentalillness', 'gangs', 'ðððððð', 'is', 'orlando']",0,Not offensive
813,"['to', 'everyone', 'going', 'through', 'any', 'struggle', 'or', 'pain', 'right', 'now', 'keep', 'your', 'head', 'up', 'and', 'keep', 'on', 'smiling', 'you', 'get', 'through', 'it', 'i', 'hope', 'so']",0,Not offensive
814,"['good', 'evening', 'my', 'darling', 'instagram', 'babies', 'blessed', 'lipstick', 'make', 'fun', 'grateful', 'share']",0,Not offensive
815,"['user', 'jake', 'is', 'right', '2', 'many', 'pp', 'lack', 'the', 'will', 'power', 'to', 'take', 'a', 'stand', 'amp', 'drown', 'the', 'small', 'minded', 'amp', 'oft', 'evil', 'tendencies', 'of', 'past']",0,Not offensive
816,"['i', 'really', 'hate', 'hypocrite', 'politicians', 'which', 'is', 'just', 'about', 'all', 'on', 'all', 'sides', 'we', 'deserve', 'better', 'as', 'citizens']",0,Not offensive
817,"['user', 'user', 'user', 'where', 'is', 'environmental', 'welling', 'the', 'plan', 'is', 'only', 'about', 'sites', 'nothing', 'too', 'with', 'we']",0,Not offensive
818,"['midday', 'sway', 'midday', 'sway', 'bihdayéææå¹³', 'bihdayéææå¹³']",0,Not offensive
819,"['saturday', 'morning', 'now', 'go', 'back', 'to', 'sleep', 'thrust', 'music', 'india', 'â', 'faded', 'away', 'johnmaun', 'listen', 'user']",0,Not offensive
820,"['i', 'was', 'fortunate', 'to', 'have', 'this', 'man', 'in', 'my', 'life', 'every', 'single', 'day', 'father', 'day', 'to', 'all']",0,Not offensive
821,"['user', 'user', 'gutted', 'didn', 'know', 'that', 'you', 'were', 'here', 'tonight', 'i', 'would', 'have', 'been', 'there', 'good', 'luck']",0,Not offensive
822,"['beginning', 'to', 'think', 'user', 'is', 'a', 'tom', 'brandy', 'later', 'the', 'way', 'he', 'goes', 'on', 'about', 'the', 'man']",0,Not offensive
823,"['the', 'attack', 'in', 'orlando', 'has', 'caused', 'a', 'lot', 'of', 'pain', 'to', 'many', 'people', 'vengeance', 'is', 'not', 'an', 'option', 'we', 'are', 'all', 'very', 'lets', 'come', 'each', 'other']",0,Not offensive
824,"['acuteness', 'overloaded', 'ð', 'let', 'your', 'life', 'fills', 'with', 'love', 'and', 'sweetness', 'of', 'live_long', 'married', 'life']",0,Not offensive
825,"['heading', 'to', 'granulation', 'user', 'mechtechplumbing', 'futureplumber', 'proudmama', 'ð']",0,Not offensive
826,"['user', 'user', 'is', 'it', 'possible', 'for', 'you', 'to', 'speak', 'in', 'any', 'topic', 'without', 'bringing', 'race', 'into', 'it', 'you', 'right', 'user', 'â']",0,Not offensive
827,"['model', 'i', 'love', 'u', 'take', 'with', 'u', 'all', 'the', 'time', 'in', 'or', 'ðððð', 'ððð']",0,Not offensive
828,"['ours', 'too', 'so', 'much', 'terribly', 'news', 'over', 'the', 'weekend', 'orlando', 'christinagrimmie', 'prayers']",0,Not offensive
829,"['do', 'more', 'of', 'what', 'makes', 'you', 'innovative_nous']",0,Not offensive
830,"['146587684966', 'update', 'social', 'analysis', 'instalike', 'tut', 'you', 'summer', 'fun']",0,Not offensive
831,"['rushlimbaugh', 'does', 'his', 'incredibly', 'drama', 'impression', 'via', 'user']",0,Not offensive
832,"['user', 'user', 'we', 'the', 'people', 'are', 'failing', 'our', 'fellow', 'citizens']",0,Not offensive
833,"['staying', 'to', 'pack', 'for', 'my', 'move', 'ðð½ðð', 'newflat']",0,Not offensive
834,"['he', 'is', 'my', 'first', 'love', 'i', 'may', 'not', 'be', 'his', 'but', 'he', 'makes', 'me', 'feel', 'like', 'i', 'am', 'love', 'cheese', 'shotermlongdistance']",0,Not offensive
835,"['user', 'just', 'youth', 'bed', 'them', 'two', 'and', 'they', 'dont', 'get', 'on', 'now', 'friendship']",0,Not offensive
836,"['if', 'you', 'want', 'to', 'be', 'be', 'kind', 'to', 'the', 'poor', 'it', 'is', 'a', 'sin', 'to', 'despise', 'anyone', 'jesus', 'faith', 'believe', 'wisdom']",0,Not offensive
837,"['have', 'a', 'nice', 'life', 'in', 'done', 'trying', 'to', 'be', 'in', 'it', 'lovequotes']",0,Not offensive
838,"['the', 'latest', 'positivementalattitude', 'thanks', 'to', 'user', 'user', 'user', 'positive']",0,Not offensive
839,"['you', 'want', 'to', 'spark', 'a', 'serious', 'debate', 'about', 'gun', 'violence', 'release', 'the', 'photo', 'of', 'the', 'bodies', 'inside', 'the', 'club', 'orlandoshooting', 'gunviolence']",0,Not offensive
840,"['just', 'arrived', 'in', 'blagoevgrad', 'fo', 'zat', 'once', 'feeling', 'under', 'the', 'umbrella']",0,Not offensive
841,"['user', 'a', 'number', 'of', 'our', 'leaders', 'are', 'coming']",0,Not offensive
842,"['so', 'to', 'see', 'user', 'at', 'tcashowroom', 'yesterday', 'of']",0,Not offensive
843,"['user', 'isn', 'mean', 'to', 'me', 'so', 'that', 'means', 'he', 'doesn', 'like', 'me', 'ð']",0,Not offensive
844,"['great', 'way', 'to', 'spend', 'a', 'saturday', 'ð', 'relaxation', 'positivevibes', 'california', 'cakesbytheocean']",0,Not offensive
845,"['â', 'eurusd', 'could', 'test', '116', 'nearer', 'â', 'westpac', 'blow', 'silver', 'gold', 'fore']",0,Not offensive
846,"['he', 'has', 'no', 'money', 'campaign', 'asking', 'for', '100k', 'donations', 'by', 'midnight', 'to', 'fight', 'his', 'ad', 'buy', 'brokedonald', 'london']",0,Not offensive
847,"['today', 'calls', 'for', 'champagne', 'ð¾ð¾ð¾', 'friday', 'fridayfeeling', 'friday', 'goodweek', 'clients', 'hair']",0,Not offensive
848,"['user', 'user', 'user', 'rightly', 'so', 'go', 'rates', 'tramp', 'more', 'than', 'drama']",0,Not offensive
849,"['user', 'user', 'user', 'user', 'user', 'user', 'user', 'user', 'sunday', 'huge']",0,Not offensive
850,"['just', 'the', '2', 'of', 'usâââââââ', 'me', 'self', 'friend', 'lover', 'giannena', 'smile', 'thecomeback']",0,Not offensive
851,"['in', 'that', 'moment', 'she', 'decided', 'she', 'needed', 'more', 'a', 'switch', 'to', 'control', 'life', 'response', 'default']",0,Not offensive
852,"['now', 'playing', 'yuma', 'kiss', 'the', 'rain', 'on', 'music', 'song']",0,Not offensive
853,"['so', 'simple', 'but', 'so', 'true', 'becoming', 'all', 'we', 'are', 'capable', 'of', 'being', 'burnsurvivor', 'doubt', 'motivation', 'motivate']",0,Not offensive
854,"['backwho', 'missed', 'megreatfultogod', 'beendoinggreat', 'self']",0,Not offensive
855,"['do', 'not', 'i', 'repeat', 'do', 'not', 'put', 'a', 'dog', 'in', 'a', 'hot', 'car', 'and', 'leave', 'them', 'there', 'in', 'the', 'heat', 'keep', 'them', 'home', 'for', 'sucks', 'sake', 'dogs']",0,Not offensive
856,"['what', 'a', 'splendid', 'nose', 'me', 'probably', 'not', 'this', 'year', 'wry', 'rallypoland', 'user', 'user']",0,Not offensive
857,"['2', 'hours', 'to', 'go', 'until', 'our', 'music', 'video', 'is', 'released', 'music', 'edinburgh', 'scotland', 'band', 'user', 'musicvideo', 'a', 'user']",0,Not offensive
858,"['user', 'he', 'is', 'confirmed', 'deadaccording', 'to', 'hurrah', 'gray', 'pulseshooting']",0,Not offensive
859,"['look', 'at', 'journeys', 'left', 'and', 'right', 'foot', 'stage', 'ððððð']",0,Not offensive
860,"['black', 'professor', 'makes', 'assumptions', 'about', 'an', 'entire', 'race', 'whilst', 'speaking', 'for', 'entire', 'race', 'next', 'week', 'the', 'jews']",0,Not offensive
861,"['back', 'to', 'musicnow', 'playing', 'michael', 'jacksonthe', 'lost', 'children', 'unificationsdayand', 'may', 'god', 'all', 'the', 'children', 'amp', 'their', 'families33smile']",0,Not offensive
862,"['drakeandjosh', 'buffalo', 'stimulation', 'buffalo', 'for', 'you', 'to', 'take', 'in', 'the', 'vicinity', 'of', 'their', 'homes', 'to', 'do', 'in', 'this', 'wa']",0,Not offensive
863,"['trumpusa', 'when', 'they', 'call', 'us', 'homophobic', 'misogynist', 'they', 'are', 'really', 'saying', 'they', 'are', 'jealous', 'of', 'us', 'we']",0,Not offensive
864,"['user', 'i', 'think', 'you', 'should', 'suspend', 'indefinitely', 'that', 'racism', 'staff']",0,Not offensive
865,"['she', 'sat', 'alone', 'and', 'let', 'out', 'a', 'sad', 'sigh', 'open', 'bored']",0,Not offensive
866,"['good', 'morning', 'manchester', 'a', 'quick', 'review', 'of', 'a', 'new', 'gin', 'that', 'well', 'be', 'launching', 'very', 'soon', 'about', 'this', 'one']",0,Not offensive
867,"['tried', 'on', 'the', 'new', 'user', 'trailn2v3', 'today', 'although', 'they', 'feel', 'very', 'similar', 'to', 'vs', 'the', 'vs', 'are', 'smoother', 'and', 'feel', 'great']",0,Not offensive
868,"['wiki', 'felt', 'ignored', 'today', 'user', 'make', 'wiki', 'dance', 'again', 'kikidance', 'miabbook']",0,Not offensive
869,"['user', 'the', 'source', 'of', 'inspiration', 'my', 'ideal', 'my', 'ly', 'my', 'baby', 'fathers', 'days']",0,Not offensive
870,"['user', 'congress', 'to', 'the', 'thomas', 'on', 'your', 'new', 'beautiful', 'home', 'in', 'thaler', 'welcome', 'to', 'the', 'linear', 'family', 'homeowner']",0,Not offensive
871,"['i', 'miss', 'the', 'days', 'when', 'my', 'friends', 'played', 'box']",0,Not offensive
872,"['new', 'case', 'and', 'scraggy', 'hair']",0,Not offensive
873,"['user', 'loving', 'our', 'dincwear', 'sums', 'da', 'word', 'user', 'for', 'straight', 'up', '16', 'on', 'saturday', 'brickingit']",0,Not offensive
874,"['midday', 'sex', 'girl', 'girls', 'on', 'top', 'of', 'boys', 'naked']",0,Not offensive
875,"['user', 'he', 'the', 'only', 'one', 'where', 'the', 'majority', 'of', 'fan', 'like', 'him', 'salt', 'is', 'fan', 'just', 'needed', 'someone', 'to', 'be', 'about']",0,Not offensive
876,"['user', 'changing', 'on', 'a', 'daily', 'basis14weeks', 'until', 'hanover', 'user', 'network', 'team', 'in', 'soon', 'then', 'a']",0,Not offensive
877,"['user', 'when', 'is', 'this', 'coming', 'to', 'singapore']",0,Not offensive
878,"['sea', 'baby', 'socks', 'gap', '1900', 'get', 'here', 'shop', 'cool', 'home', 'fun']",0,Not offensive
879,"['i', 'liked', 'a', 'user', 'video', 'from', 'user', 'saw', 'retard', 'wants', 'more']",0,Not offensive
880,"['user', 'so', 'who', 'the', 'wait', 'user', 'doubledown', 'my', 'wife', 'user', 'is', 'user', 'veganbeerfest', 'began']",0,Not offensive
881,"['user', 'lafa', 'deadness', 'of']",0,Not offensive
882,"['what', 'an', 'amazing', 'interview', 'bjmckenzie', 'born2win', 'bjmuzic']",0,Not offensive
883,"['boast', 'tuesday', 'last', 'night', 'boom', 'boom', 'and', 'harry', 'hope', 'say', 'get']",0,Not offensive
884,"['midday', 'balaga', 'even', 'at', 'that', 'age', 'mass', 'lookcraze', 'in', 'cannon', 'screen', 'romance', 'is', 'a', 'legend', 'jaibalayya']",0,Not offensive
885,"['woohoo', 'kingslanding', 'highlandreserve', 'house', 'family', 'building', 'ourhomeâ']",0,Not offensive
886,"['outlining', 'my', 'themes', 'for', 'my', 'would', 'poems', 'hata']",0,Not offensive
887,"['doors', 'buffalo', 'stimulation', 'buffalo', 'for', 'you', 'to', 'take', 'in', 'the', 'vicinity', 'of', 'their', 'homes', 'to', 'do', 'in', 'this', 'way', 'you']",0,Not offensive
888,"['sold', 'one', 'of', 'two', 'paintings', 'that', 'are', 'going', 'to', 'get', 'a', 'beautiful', 'new', 'home', 'this', 'week', 'sold']",0,Not offensive
889,"['user', 'mug', 'of', 'hope', 'for', 'newer', 'a', 'business', 'to', 'end', 'endof2016', 'tedtalks', 'tedatibm', 'user', 'user']",0,Not offensive
890,"['why', 'does', 'user', 'flag', 'off', 'children', 'i', 'love', 'your', 'show', 'butreally', 'user']",0,Not offensive
891,"['safe', 'to', 'say', 'in', 'missing', 'marks', 'sitting', 'at', 'home', 'on', 'your', 'own', 'watching', 'euro2016', 'listening', 'to', 'the', 'rain', 'is', 'depressing', 'bringbackhappiness']",0,Not offensive
892,"['they', 'have', 'been', 'brainwashed', 'by', 'the', 'left', 'who', 'is', 'allowing', 'these', 'terrorist', 'to', 'come', 'into', 'america', 'to', 'kill', 'them']",0,Not offensive
893,"['go', 'morning', 'ðððð', 'dragon', 'go', 'kwonjiyong', 'jiyong', 'lip', 'bigbang', 'handsome', 'cut', 'love']",0,Not offensive
894,"['friendszxc', 'ð', 'ððð']",0,Not offensive
895,"['4', 'more', 'days', 'till', 'vacation', 'ðâïð']",0,Not offensive
896,"['the', 'secret', 'of', 'a', 'happy', 'marriage', 'is', 'all', 'about', 'finding', 'other', 'people', 'less', 'attractive', 'and', 'those', 'who', 'rep']",0,Not offensive
897,"['python27', 'and', 'concurrence', 'are', 'not', 'best', 'friends', 'all', 'the', 'code', 'i', 'have', '2', 'structure', 'to', 'get', 'concurrence', 'with', 'every', 'developer', 'patron']",0,Not offensive
898,"['womenareamazing', 'we', 'think', 'so', 'inducements', 'superwomen', 'follow', 'dowhatyoulove', 'â']",0,Not offensive
899,"['hairy', 'hussy', 'redoubt', 'hardware', 'tracks']",0,Not offensive
900,"['let', 'the', 'season', '4', 'tinge', 'begin', 'of', 'oitnb', 'favorite', 'season', 'weekendplans']",0,Not offensive
901,"['rest', 'in', 'peace', 'ð', 'christinagrimmie', 'loss', 'rip', 'missed', 'fan', 'foreverinourheas']",0,Not offensive
902,"['a', 'picture', 'is', 'who', 'a', 'thousand', 'words', 'sundayrewind', 'hongkong', 'travel', 'lady', 'lawyer']",0,Not offensive
903,"['relax', 'ððð', 'fingers', 'followed', 'follow', 'follow4follow', 'beach', 'pool', 'relax', 'enjoy', 'couple']",0,Not offensive
904,"['user', 'countdown', 'has', 'begunfamilyfreeeventfestival', 'entertainment', 'foodstalls']",0,Not offensive
905,"['awesome', 'beginner', 'pro', 'mount', 'super', 'to', 'use']",0,Not offensive
906,"['dear', 'store', 'please', 'dont', 'crash', 'down', 'due', 'to', 'heavy', 'overcoat', 'on', '1719', 'booktime', 'muchlove', 'âââ']",0,Not offensive
907,"['never', 'underestimate', 'the', 'power', 'of', 'a', 'good', 'book', 'good', 'wine', 'good', 'food', 'and', 'a', 'great', 'ratio', 'summerevening', 'patioweather']",0,Not offensive
908,"['ist', 'this', 'is', 'the', 'best', 'cheese', 'ta', 'but', 'day', 'expensive']",0,Not offensive
909,"['my', 'morning', 'office', 'routine', 'will', 'never', 'be', 'the', 'same', 'without', 'my', 'off', 'my']",0,Not offensive
910,"['model', 'i', 'love', 'u', 'take', 'with', 'u', 'all', 'the', 'time', 'in', 'or', 'ðððð', 'ððð']",0,Not offensive
911,"['theshallows', 'weak', 'attempt', 'to', 'cash', 'in', 'on', 'the', 'jaws', 'anniversary']",0,Not offensive
912,"['user', 'non', 'stop', 'election', 'i', 'blame', 'span', 'for', 'hiding', 'for', '8', 'years', '2016', 'pittsburgh', 'california']",0,Not offensive
913,"['were', 'extremely', 'to', 'reveal', 'the', 'first', 'official', 'poster', 'for', 'poalorigins', 'pa', '2', 'coming', 'this', 'summer', 'mon']",0,Not offensive
914,"['16', 'minutes', 'and', 'counting', 'wide', 'wwdc2016']",0,Not offensive
915,"['user', 'user', 'he', 'has', 'to', 'play', 'ball', 'now', 'the', 'state', 'of', 'our', 'politics', 'its', 'now', 'all', 'a', 'facade', 'as', 'were', 'lost', 'principally']",0,Not offensive
916,"['people', 'agent', 'protesting', 'tramp', 'because', 'a', 'republican', 'worthy', 'do', 'so', 'because', 'tramp', 'has', 'ushered', 'amp']",0,Not offensive
917,"['its', 'a', 'great', 'day', 'to', 'just', 'be', 'nothing', 'but', 'happyððð', 'blessedthankful']",0,Not offensive
918,"['have', 'a', 'happy', 'sunday', 'everyoneâïðâð', 'sundaymorning', 'sunday', 'peace', 'love']",0,Not offensive
919,"['i', 'always', 'help', 'others', 'never', 'myself', 'because', 'other', 'people', 'matter', 'and', 'i', 'clearly', 'dont', 'quotes', 'latenights']",0,Not offensive
920,"['my', 'midday', 'weekend', 'even', 'better', 'xx']",0,Not offensive
921,"['stay', 'strong', 'ð', 'selflove', 'love', 'iloveme', 'quote', 'quotes', 'quoteoftheday', 'happiness', 'life', 'wisdom', 'wordsofwisdom']",0,Not offensive
922,"['happy', 'fathers', 'day', 'boys', 'father', 'sweet', 'love', 'memory', 'user']",0,Not offensive
923,"['www', 'yeah', 'its', 'all', 'good', 'being', 'long', 'being', 'long']",0,Not offensive
924,"['life', 'is', 'most', 'important', 'for', 'human', 'spirit', 'truth', 'love', 'give', 'b', 'spirituality', 'thinkbigsundaywithmarshaððð']",0,Not offensive
925,"['to', 'the', 'father', 'of', 'my', 'babies', 'i', 'love', 'u', 'happiest', 'of', 'fathers', 'days', 'father', 'via']",0,Not offensive
926,"['user', 'current', 'mood', 'about', 'user', 's', 'web', 'developer', 'meet', 'amp', 'hire', 'on', '622']",0,Not offensive
927,"['you', 'know', 'your', 'getting', 'old', 'when', 'you', 'sta', 'to', 'get', 'turned', 'on', 'looking', 'at', 'poweools', 'in', 'camp']",0,Not offensive
928,"['re', '50', 'projects', '2016busy', 'hands', 'are', 'happy', 'hands']",0,Not offensive
929,"['user', 'bride', 'a', 'woman', 'with', 'a', 'fine', 'prospect', 'of', 'happiness', 'behind', 'her', 'âambrose', 'pierce', 'wedding', 'love']",0,Not offensive
930,"['friday', 'xoxosamantha', 'via']",0,Not offensive
931,"['user', 'stop', 'robbing', 'innocent', 'customers', 'of', 'their', 'hard', 'earned', 'aime', 'which', 'you', 'guns', 'have', 'no', 'idea', 'on', 'how', 'dey', 'managed', 'to', 'charge']",0,Not offensive
932,"['grab', 'your', 'best', 'amp', 'swing', 'by', 'for', 'hour', 'were', 'missed', 'you', 'fun', 'eat']",0,Not offensive
933,"['is', 'not', 'an', 'opinion', 'racism', 'is', 'degrading', 'people', 'based', 'on', 'race', 'to', 'justify', 'discrimination', 'or', 'open', 'violence', 'against', 'them', 'stopracism']",0,Not offensive
934,"['finally', 'moving', 'today', 'ððð½']",0,Not offensive
935,"['user', 'user', 'and', 'user', 'in', 'on', 'my', 'way', 'can', 'we', 'say', 'longer', 'vloggerâ']",0,Not offensive
936,"['user', 'user', 'may', 'fantastic', 'for', 'edinburgh']",0,Not offensive
937,"['femme', 'find', 'out', 'i', 'have', 'to', 'put', 'on', 'my', 'boiler', 'in', 'the', 'month', 'of', 'june']",0,Not offensive
938,"['my', 'he', 'goes', 'out', 'to', 'the', 'families', 'of', 'those', '50', 'people', 'killed', 'in', 'the', 'massacre', 'in', 'orlando']",0,Not offensive
939,"['pre', 'user', 'gig', 'drinks', 'ð', 'passthecourvoisier', 'user']",0,Not offensive
940,"['so', 'we', 'rescued', 'a', 'up', 'meet', 'rely', 'of', 'rescuepup', 'rely', 'pupsofsg', 'suicidegirls', 'beautiful', 'puppylove']",0,Not offensive
941,"['these', 'video', 'will', 'get', 'you', 'excited', 'for', 'the', 'future', 'teach', 'augmented', 'future', 'mobile']",0,Not offensive
942,"['user', 'congress', 'ð', 'or', 'wish', 'come', 'true', 'working', 'with', 'user', 'ð', 'superxcited', 'for', 'the', 'songs', 'ððâð']",0,Not offensive
943,"['we', 'wish', 'it', 'were']",0,Not offensive
944,"['âïhellosunday', 'i', 'hope', 'you', 'all', 'have', 'a', 'beautiful', 'sunday', 'sundayfunday', 'sunday']",0,Not offensive
945,"['i', 'once', 'did', 'that', 'gifdidt', 'listen', 'to', 'this', 'song', 'since', 'ages']",0,Not offensive
946,"['â', 'nidus', 'rises', 'to', '07040', 'eying', 'get', 'price', 'index', 'and', 'for', 'statement', 'blow', 'silver', 'gold', 'fore']",0,Not offensive
947,"['how', 'true', 'homefood', 'is', 'considered', 'a', 'cheapmeal', 'impressions', 'are', 'made', 'at', 'restaurant']",0,Not offensive
948,"['happy', 'midday', 'to', 'one', 'of', 'the', 'west', 'greatest', 'topic', 'shake', 'of', 'midday', 'rip', 'tupacâ']",0,Not offensive
949,"['user', 'live', 'your', 'life']",0,Not offensive
950,"['29hrs', 'to', 'go', 'll', 'motionposter', 'to', 'be', 'revealed', 'mupparimanam', 'feeling', 'nervous', 'ðððð', 'stay', 'tuned']",0,Not offensive
951,"['user', 'i', 'had', 'a', 'little', 'taste', 'it', 'was', 'for', 'sure']",0,Not offensive
